"symbol","uniprot","ensembl","entrez","name","score","nsirna"
"CTSV","O60911","ENSG00000136943",1515,"Cathepsin L2",-0.287514977602643,3
"CTSW","P56202","ENSG00000172543",1521,"Cathepsin W",0.225208920834627,3
"CTSZ","Q9UBR2","ENSG00000101160",1522,"Cathepsin Z",0.123856361079004,3
"CTTN","Q14247","ENSG00000288401",2017,"Src substrate cortactin",0.108912185872473,2
"CUBN","O60494","ENSG00000107611",8029,"Cubilin",1.15960366090724,3
"CUL5","Q93034","ENSG00000166266",8065,"Cullin-5",1.25785142938455,3
"CUL9","Q8IWT3","ENSG00000112659",23113,"Cullin-9",0.410423043909899,2
"CUTC","Q9NTM9","ENSG00000119929",51076,"Copper homeostasis protein cutC homolog",0.466642250527039,3
"CUX1","Q13948","ENSG00000257923",1523,"Protein CASP",0.346199098210741,2
"CUX2","O14529","ENSG00000111249",23316,"Homeobox protein cut-like 2",-0.0019574842665507,2
"CWC27","Q6UX04","ENSG00000153015",10283,"Spliceosome-associated protein CWC27 homolog",-0.0953932795347827,3
"CX3CR1","P49238","ENSG00000168329",1524,"CX3C chemokine receptor 1",0.163356832191714,3
"CXADR","P78310","ENSG00000154639",1525,"Coxsackievirus and adenovirus receptor",0.122364149274681,3
"CXCL11","O14625","ENSG00000169248",6373,"C-X-C motif chemokine 11",0.921441342176647,2
"CXCL16","Q9H2A7","ENSG00000161921",58191,"C-X-C motif chemokine 16",-0.220110811068855,3
"CXCL6","P80162","ENSG00000124875",6372,"C-X-C motif chemokine 6",-0.125059222839331,3
"CXCL8","P10145","ENSG00000169429",3576,"Interleukin-8",-0.262070552164288,3
"CXCR1","P25024","ENSG00000163464",3577,"C-X-C chemokine receptor type 1",-0.00443024822541403,3
"CXCR2","P25025","ENSG00000180871",3579,"C-X-C chemokine receptor type 2",-0.16552148488825,3
"CXCR3","P49682","ENSG00000186810",2833,"C-X-C chemokine receptor type 3",-0.298208453946605,3
"CXCR4","P61073","ENSG00000121966",7852,"C-X-C chemokine receptor type 4",-0.280004718707736,3
"CXCR5","P32302","ENSG00000160683",643,"C-X-C chemokine receptor type 5",0.770855759543492,3
"CXCR6","O00574","ENSG00000172215",10663,"C-X-C chemokine receptor type 6",0.227055757919224,3
"CXXC1","Q9P0U4","ENSG00000154832",30827,"CXXC-type zinc finger protein 1",-0.436580868354739,2
"CYB561","P49447","ENSG00000008283",1534,"Transmembrane ascorbate-dependent reductase CYB561",0.349285387485084,2
"CYB5A","P00167","ENSG00000166347",1528,"Cytochrome b5",0.214103838564537,3
"CYB5B","O43169","ENSG00000103018",80777,"Cytochrome b5 type B",0.453972186732292,3
"CYB5R1","Q9UHQ9","ENSG00000159348",51706,"NADH-cytochrome b5 reductase 1",0.336175317134262,3
"CYB5R2","Q6BCY4","ENSG00000166394",51700,"NADH-cytochrome b5 reductase 2",-0.0176313271393317,3
"CYB5R3","P00387","ENSG00000100243",1727,"NADH-cytochrome b5 reductase 3",-0.584202753964581,3
"CYB5R4","Q7L1T6","ENSG00000065615",51167,"Cytochrome b5 reductase 4",-0.430370853389134,3
"CYBB","P04839","ENSG00000165168",1536,"Cytochrome b-245 heavy chain",-0.314970634069767,2
"CYBRD1","Q53TN4","ENSG00000071967",79901,"Plasma membrane ascorbate-dependent reductase CYBRD1",0.361375242017663,3
"CYC1","P08574","ENSG00000179091",1537,"Cytochrome c1, heme protein, mitochondrial",-0.548827921969891,3
"CYCS","P99999","ENSG00000172115",54205,"Cytochrome c",0.709351361681708,2
"CYGB","Q8WWM9","ENSG00000161544",114757,"Cytoglobin",0.823473242765948,2
"CYLC1","P35663","ENSG00000183035",1538,"Cylicin-1",0.781980791992422,2
"CYP11A1","P05108","ENSG00000288362",1583,"Cholesterol side-chain cleavage enzyme, mitochondrial",-0.858519740323572,3
"CYP11B1","P15538","ENSG00000160882",1584,"Cytochrome P450 11B1, mitochondrial",0.918609508073747,3
"CYP11B2","P19099","ENSG00000179142",1585,"Cytochrome P450 11B2, mitochondrial",-0.711638494322692,3
"CYP17A1","P05093","ENSG00000148795",1586,"Steroid 17-alpha-hydroxylase/17,20 lyase",0.0386753032010677,3
"CYP19A1","P11511","ENSG00000137869",1588,"Aromatase",0.911782040759691,3
"CYP1A1","P04798","ENSG00000140465",1543,"Cytochrome P450 1A1",-0.561262021563444,3
"CYP1A2","P05177","ENSG00000140505",1544,"Cytochrome P450 1A2",0.267320463072892,3
"CYP1B1","Q16678","ENSG00000138061",1545,"Cytochrome P450 1B1",-0.350292714851518,3
"CYP20A1","Q6UW02","ENSG00000119004",57404,"Cytochrome P450 20A1",0.016320943319529,3
"CYP21A2","P08686","ENSG00000232414",1589,"Steroid 21-hydroxylase",-0.0464798101632553,3
"CYP24A1","Q07973","ENSG00000019186",1591,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial",-0.373489821111907,2
"CYP26A1","O43174","ENSG00000095596",1592,"Cytochrome P450 26A1",-0.085237441447742,3
"CYP26B1","Q9NR63","ENSG00000003137",56603,"Cytochrome P450 26B1",0.0107368623156947,3
"CYP26C1","Q6V0L0","ENSG00000187553",340665,"Cytochrome P450 26C1",-0.377598669057912,3
"CYP27A1","Q02318","ENSG00000135929",1593,"Sterol 26-hydroxylase, mitochondrial",-0.082294338294417,3
"CYP27B1","O15528","ENSG00000111012",1594,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial",-1.7878230465612,3
"CYP2A13","Q16696","ENSG00000197838",1553,"Cytochrome P450 2A13",-0.120951944065969,3
"CYP2A6","P11509","ENSG00000255974",1548,"Cytochrome P450 2A6",-0.314778373782202,3
"CYP2A7","P20853","ENSG00000198077",1549,"Cytochrome P450 2A7",0.435575369755978,3
"CYP2B6","P20813","ENSG00000197408",1555,"Cytochrome P450 2B6",-0.31300906102472,3
"CYP2C18","P33260","ENSG00000108242",1562,"Cytochrome P450 2C18",-0.071380167266021,3
"CYP2C19","P33261","ENSG00000165841",1557,"Cytochrome P450 2C19",-0.27794857428,3
"CYP2C8","P10632","ENSG00000138115",1558,"Cytochrome P450 2C8",0.805321994590869,3
"CYP2C9","P11712","ENSG00000138109",1559,"Cytochrome P450 2C9",1.04617690702192,3
"CYP2D6","P10635","ENSG00000275211",1565,"Cytochrome P450 2D6",-0.3736940648859,3
"CYP2E1","P05181","ENSG00000130649",1571,"Cytochrome P450 2E1",0.357019182505316,3
"CYP2F1","P24903","ENSG00000197446",1572,"Cytochrome P450 2F1",-0.641806332022794,3
"CYP2J2","P51589","ENSG00000134716",1573,"Cytochrome P450 2J2",-0.211908703883828,3
"CYP2R1","Q6VVX0","ENSG00000186104",120227,"Vitamin D 25-hydroxylase",-0.387738967479866,3
"CYP2S1","Q96SQ9","ENSG00000167600",29785,"Cytochrome P450 2S1",0.00915921942495758,3
"CYP2U1","Q7Z449","ENSG00000155016",113612,"Cytochrome P450 2U1",0.428123129244277,3
"CYP2W1","Q8TAV3","ENSG00000073067",54905,"Cytochrome P450 2W1",-0.224539956931529,3
"CYP39A1","Q9NYL5","ENSG00000146233",51302,"24-hydroxycholesterol 7-alpha-hydroxylase",0.285476443607071,3
"CYP3A4","P08684","ENSG00000160868",1576,"Cytochrome P450 3A4",1.12332979524564,3
"CYP3A43","Q9HB55","ENSG00000021461",64816,"Cytochrome P450 3A43",0.525556437178889,2
"CYP3A5","P20815","ENSG00000106258",1577,"Cytochrome P450 3A5",0.2103993425552,3
"CYP3A7","P24462","ENSG00000160870",1551,"Cytochrome P450 3A7",0.418645884090384,3
"CYP46A1","Q9Y6A2","ENSG00000036530",10858,"Cholesterol 24-hydroxylase",0.518631445151507,3
"CYP4A22","Q5TCH4","ENSG00000162365",284541,"Cytochrome P450 4A22",0.845997440947217,3
"CYP4B1","P13584","ENSG00000142973",1580,"Cytochrome P450 4B1",0.124229464798675,3
"CYP4F11","Q9HBI6","ENSG00000171903",57834,"Cytochrome P450 4F11",-0.370532281205237,3
"CYP4F12","Q9HCS2","ENSG00000186204",66002,"Cytochrome P450 4F12",-0.851014615181944,3
"CYP4F2","P78329","ENSG00000186115",8529,"Cytochrome P450 4F2",0.0137514692911052,3
"CYP4F3","Q08477","ENSG00000186529",4051,"Cytochrome P450 4F3",-0.120665325376808,2
"CYP4F8","P98187","ENSG00000186526",11283,"Cytochrome P450 4F8",-0.0439186277823906,3
"CYP4X1","Q8N118","ENSG00000186377",260293,"Cytochrome P450 4X1",0.0397223886585927,3
"CYP4Z1","Q86W10","ENSG00000186160",199974,"Cytochrome P450 4Z1",-0.190877466998193,3
"CYP51A1","Q16850","ENSG00000001630",1595,"Lanosterol 14-alpha demethylase",-0.441111888432852,3
"CYP7A1","P22680","ENSG00000167910",1581,"Cytochrome P450 7A1",0.247550306766002,2
"CYP7B1","O75881","ENSG00000172817",9420,"Cytochrome P450 7B1",0.317452754023836,3
"CYP8B1","Q9UNU6","ENSG00000180432",1582,"7-alpha-hydroxycholest-4-en-3-one 12-alpha-hydroxylase",0.293063285563389,3
"CYSLTR1","Q9Y271","ENSG00000173198",10800,"Cysteinyl leukotriene receptor 1",-0.00219373472865489,3
"CYSLTR2","Q9NS75","ENSG00000152207",57105,"Cysteinyl leukotriene receptor 2",0.834501287220981,3
"CYTH1","Q15438","ENSG00000108669",9267,"Cytohesin-1",-0.0633931995658325,2
"DAB1","O75553","ENSG00000173406",1600,"Disabled homolog 1",0.483916762946207,2
"DAB2","P98082","ENSG00000153071",1601,"Disabled homolog 2",1.47053970810188,2
"DAB2IP","Q5VWQ8","ENSG00000136848",153090,"Disabled homolog 2-interacting protein",0.283262158523934,2
"DACH1","Q9UI36","ENSG00000276644",1602,"Dachshund homolog 1",0.291646281654068,3
"DACH2","Q96NX9","ENSG00000126733",117154,"Dachshund homolog 2",0.0561658505213743,3
"DAG1","Q14118","ENSG00000173402",1605,"Dystroglycan",0.329816498255331,2
"TKFC","Q3LXA3","ENSG00000149476",26007,"Triokinase/FMN cyclase",0.099924980670979,3
"DAO","P14920","ENSG00000110887",1610,"D-amino-acid oxidase",-0.945801947972596,3
"DAPK1","P53355","ENSG00000196730",1612,"Death-associated protein kinase 1",0.34855595584454,3
"DAPK2","Q9UIK4","ENSG00000035664",23604,"Death-associated protein kinase 2",0.242628700271119,3
"DAPK3","O43293","ENSG00000167657",1613,"Death-associated protein kinase 3",-0.468198705554822,3
"DARS1","P14868","ENSG00000115866",1615,"Aspartate--tRNA ligase, cytoplasmic",0.513067324013624,2
"DARS2","Q6PI48","ENSG00000117593",55157,"Aspartate--tRNA ligase, mitochondrial",0.283618117631631,3
"DAXX","Q9UER7","ENSG00000231617",1616,"Death domain-associated protein 6",0.619384241857157,2
"DAZAP1","Q96EP5","ENSG00000071626",26528,"DAZ-associated protein 1",0.391697111052757,2
"DAZL","Q92904","ENSG00000092345",1618,"Deleted in azoospermia-like",0.126634374008021,2
"DBF4","Q9UBU7","ENSG00000006634",10926,"Protein DBF4 homolog A",0.821182537627995,2
"DBH","P09172","ENSG00000123454",1621,"Dopamine beta-hydroxylase",-0.065943776259349,3
"DBI","P07108","ENSG00000155368",1622,"Acyl-CoA-binding protein",-0.358398614014163,2
"DBNL","Q9UJU6","ENSG00000136279",28988,"Drebrin-like protein",0.864120269431988,2
"DBR1","Q9UK59","ENSG00000138231",51163,"Lariat debranching enzyme",-0.385909707731348,3
"DBT","P11182","ENSG00000137992",1629,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial",0.350274274237458,3
"DBX1","A6NMT0","ENSG00000109851",120237,"Homeobox protein DBX1",0.222916586952111,2
"DBX2","Q6ZNG2","ENSG00000185610",440097,"Homeobox protein DBX2",0.726817469653786,2
"DCAKD","Q8WVC6","ENSG00000172992",79877,"Dephospho-CoA kinase domain-containing protein",0.129081418836708,2
"DCC","P43146","ENSG00000187323",1630,"Netrin receptor DCC",-0.163240717729252,3
"DCHS1","Q96JQ0","ENSG00000166341",8642,"Protocadherin-16",-0.367803758623147,3
"DCHS2","Q6V1P9","ENSG00000284227",54798,"Protocadherin-23",-0.055874087790966,3
"DCK","P27707","ENSG00000156136",1633,"Deoxycytidine kinase",-0.168815160021292,3
"DCLK1","O15075","ENSG00000133083",9201,"Serine/threonine-protein kinase DCLK1",-0.474908315609239,2
"DCLK2","Q8N568","ENSG00000170390",166614,"Serine/threonine-protein kinase DCLK2",-0.075306895035675,2
"DCLK3","Q9C098","ENSG00000163673",85443,"Serine/threonine-protein kinase DCLK3",0.497694013667166,3
"DCP1A","Q9NPI6","ENSG00000272886",55802,"mRNA-decapping enzyme 1A",1.32516963297216,3
"DCSTAMP","Q9H295","ENSG00000164935",81501,"Dendritic cell-specific transmembrane protein",1.24676892505115,2
"DCT","P40126","ENSG00000080166",1638,"L-dopachrome tautomerase",-0.104616057844797,2
"DCTD","P32321","ENSG00000129187",1635,"Deoxycytidylate deaminase",-0.0236126332126223,3
"DCTN1","Q14203","ENSG00000204843",1639,"Dynactin subunit 1",0.44089688246555,2
"DCTN6","O00399","ENSG00000104671",10671,"Dynactin subunit 6",0.542802300716423,2
"DCXR","Q7Z4W1","ENSG00000169738",51181,"L-xylulose reductase",-0.528864454126704,3
"DDAH1","O94760","ENSG00000153904",23576,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",0.214461919586831,3
"DDAH2","O95865","ENSG00000226634",23564,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",-0.178197138407537,3
"DDC","P20711","ENSG00000132437",1644,"Aromatic-L-amino-acid decarboxylase",0.103588362865824,2
"DDHD1","Q8NEL9","ENSG00000100523",80821,"Phospholipase DDHD1",0.125266589057371,3
"DDI1","Q8WTU0","ENSG00000170967",414301,"Protein DDI1 homolog 1",0.18444949579159,3
"DDI2","Q5TDH0","ENSG00000197312",84301,"Protein DDI1 homolog 2",0.151328366136613,3
"DDO","Q99489","ENSG00000203797",8528,"D-aspartate oxidase",0.201367514601867,3
"DDOST","P39656","ENSG00000244038",1650,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit",-0.155117972439922,3
"DDR1","Q08345","ENSG00000234078",780,"Epithelial discoidin domain-containing receptor 1",-0.224387883176144,3
"DDR2","Q16832","ENSG00000162733",4921,"Discoidin domain-containing receptor 2",0.442111255082853,3
"DDT","P30046","ENSG00000275003",1652,"D-dopachrome decarboxylase",-0.301888261237711,3
"DDX1","Q92499","ENSG00000079785",1653,"ATP-dependent RNA helicase DDX1",0.409722073949354,2
"DDX10","Q13206","ENSG00000178105",1662,"Probable ATP-dependent RNA helicase DDX10",0.252069441301852,2
"DDX11","Q96FC9","ENSG00000013573",1663,"ATP-dependent DNA helicase DDX11",0.44714692873489,1
"DDX17","Q92841","ENSG00000100201",10521,"Probable ATP-dependent RNA helicase DDX17",0.806012153622467,2
"DDX18","Q9NVP1","ENSG00000088205",8886,"ATP-dependent RNA helicase DDX18",-0.432669207867607,2
"DDX19A","Q9NUU7","ENSG00000168872",55308,"ATP-dependent RNA helicase DDX19A",0.185852873584021,1
"DDX19B","Q9UMR2","ENSG00000157349",11269,"ATP-dependent RNA helicase DDX19B",0.347540953108229,1
"DDX20","Q9UHI6","ENSG00000064703",11218,"Probable ATP-dependent RNA helicase DDX20",-0.450189437919145,2
"DDX21","Q9NR30","ENSG00000165732",9188,"Nucleolar RNA helicase 2",0.257961834145948,2
"DDX23","Q9BUQ8","ENSG00000174243",9416,"Probable ATP-dependent RNA helicase DDX23",0.819557513602426,2
"DDX24","Q9GZR7","ENSG00000273761",57062,"ATP-dependent RNA helicase DDX24",0.706609352640311,2
NA,"Q96GQ7",NA,NA,"Probable ATP-dependent RNA helicase DDX27",0.105174871144723,2
"DDX28","Q9NUL7","ENSG00000182810",55794,"Probable ATP-dependent RNA helicase DDX28",0.030240752132045,2
"DDX31","Q9H8H2","ENSG00000125485",64794,"Probable ATP-dependent RNA helicase DDX31",-0.295902730362301,2
"DDX39A","O00148","ENSG00000123136",10212,"ATP-dependent RNA helicase DDX39A",0.79058154470374,2
"DDX39B","Q13838","ENSG00000235439",7919,"Spliceosome RNA helicase DDX39B",-0.365437767421002,3
"DDX3X","O00571","ENSG00000215301",1654,"ATP-dependent RNA helicase DDX3X",-0.754703853755525,2
"DDX3Y","O15523","ENSG00000067048",8653,"ATP-dependent RNA helicase DDX3Y",-0.31837165055152,2
"DDX4","Q9NQI0","ENSG00000152670",54514,"Probable ATP-dependent RNA helicase DDX4",-0.667264272978018,1
"DDX41","Q9UJV9","ENSG00000183258",51428,"Probable ATP-dependent RNA helicase DDX41",0.337125323107824,2
"DDX43","Q9NXZ2","ENSG00000080007",55510,"Probable ATP-dependent RNA helicase DDX43",-0.191399458314594,2
"DDX46","Q7L014","ENSG00000145833",9879,"Probable ATP-dependent RNA helicase DDX46",1.03180743139514,2
"DDX47","Q9H0S4","ENSG00000213782",51202,"Probable ATP-dependent RNA helicase DDX47",-0.60758404598804,2
"DDX49","Q9Y6V7","ENSG00000105671",54555,"Probable ATP-dependent RNA helicase DDX49",0.340517342679915,2
"DDX5","P17844","ENSG00000108654",1655,"Probable ATP-dependent RNA helicase DDX5",1.10647267375551,2
"DDX50","Q9BQ39","ENSG00000107625",79009,"ATP-dependent RNA helicase DDX50",-0.301129554011217,2
"DDX52","Q9Y2R4","ENSG00000277594",11056,"Probable ATP-dependent RNA helicase DDX52",0.0144415538000455,2
"DDX53","Q86TM3","ENSG00000184735",168400,"Probable ATP-dependent RNA helicase DDX53",0.272380613281143,2
"DDX54","Q8TDD1","ENSG00000123064",79039,"ATP-dependent RNA helicase DDX54",-0.484870232974456,2
"DDX55","Q8NHQ9","ENSG00000111364",57696,"ATP-dependent RNA helicase DDX55",-0.758796508906472,2
"DDX56","Q9NY93","ENSG00000136271",54606,"Probable ATP-dependent RNA helicase DDX56",-0.26496751234301,2
"DDX58","O95786","ENSG00000107201",23586,"Antiviral innate immune response receptor RIG-I",0.151101145057512,3
"DDX59","Q5T1V6","ENSG00000118197",83479,"Probable ATP-dependent RNA helicase DDX59",0.13910312675624,3
"DDX6","P26196","ENSG00000110367",1656,"Probable ATP-dependent RNA helicase DDX6",0.254288359738554,2
"DEAF1","O75398","ENSG00000177030",10522,"Deformed epidermal autoregulatory factor 1 homolog",0.329415080334893,2
"DECR1","Q16698","ENSG00000104325",1666,"2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial",-0.166386952237189,3
"DECR2","Q9NUI1","ENSG00000274296",26063,"Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing]",0.312430085748147,3
"DEGS1","O15121","ENSG00000143753",8560,"Sphingolipid delta(4)-desaturase DES1",-0.053415267451667,2
"DERA","Q9Y315","ENSG00000023697",51071,"Deoxyribose-phosphate aldolase",0.103286144348055,2
"DERL1","Q9BUN8","ENSG00000136986",79139,"Derlin-1",-0.574106237073482,2
"DES","P17661","ENSG00000175084",1674,"Desmin",-0.122367730380465,2
"DFFA","O00273","ENSG00000160049",1676,"DNA fragmentation factor subunit alpha",0.448998081150384,2
"DFFB","O76075","ENSG00000169598",1677,"DNA fragmentation factor subunit beta",0.418921205547694,3
"WHRN","Q9P202","ENSG00000095397",25861,"Whirlin",0.397888460669911,2
"DGAT1","O75907","ENSG00000285482",8694,"Diacylglycerol O-acyltransferase 1",0.666766905575118,3
"DGAT2","Q96PD7","ENSG00000062282",84649,"Diacylglycerol O-acyltransferase 2",-0.211692837147385,3
"DGKA","P23743","ENSG00000065357",1606,"Diacylglycerol kinase alpha",-0.138409716338258,3
"DGKB","Q9Y6T7","ENSG00000136267",1607,"Diacylglycerol kinase beta",-0.157070802702937,3
"DGKD","Q16760","ENSG00000280873",8527,"Diacylglycerol kinase delta",-0.36623379905204,3
"DGKE","P52429","ENSG00000153933",8526,"Diacylglycerol kinase epsilon",0.142456704817241,3
"DGKG","P49619","ENSG00000058866",1608,"Diacylglycerol kinase gamma",1.02496145696507,3
"DGKH","Q86XP1","ENSG00000102780",160851,"Diacylglycerol kinase eta",-0.612081391023629,3
"DGKI","O75912","ENSG00000157680",9162,"Diacylglycerol kinase iota",0.156847158167927,3
"DGKK","Q5KSL6","ENSG00000274588",139189,"Diacylglycerol kinase kappa",0.0111717079420746,3
"DGKQ","P52824","ENSG00000145214",1609,"Diacylglycerol kinase theta",-0.365365600010925,3
"DGKZ","Q13574","ENSG00000149091",8525,"Diacylglycerol kinase zeta",-0.0594213892736555,2
"DGUOK","Q16854","ENSG00000114956",1716,"Deoxyguanosine kinase, mitochondrial",1.2283734965961,3
"DHCR24","Q15392","ENSG00000116133",1718,"Delta(24)-sterol reductase",-0.780136745187575,2
"DHCR7","Q9UBM7","ENSG00000172893",1717,"7-dehydrocholesterol reductase",-0.570732461746991,3
"DHDDS","Q86SQ9","ENSG00000117682",79947,"Dehydrodolichyl diphosphate synthase complex subunit DHDDS",-0.61738085309043,2
"DHDH","Q9UQ10","ENSG00000104808",27294,"Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase",0.293740503109908,3
"DHFR","P00374","ENSG00000228716",1719,"Dihydrofolate reductase",-0.255384289420861,2
"DHFR2","Q86XF0","ENSG00000178700",200895,"Dihydrofolate reductase 2, mitochondrial",-0.399225258885824,2
"DHODH","Q02127","ENSG00000102967",1723,"Dihydroorotate dehydrogenase (quinone), mitochondrial",0.287589300747303,3
"DHPS","P49366","ENSG00000095059",1725,"Deoxyhypusine synthase",-0.265948223389079,2
"DHRS1","Q96LJ7","ENSG00000284868",115817,"Dehydrogenase/reductase SDR family member 1",-0.52217761135162,3
"DHRS11","Q6UWP2","ENSG00000275397",79154,"Dehydrogenase/reductase SDR family member 11",-0.344272690769395,3
